id,topic,prior_knowledge_needed,paragraph,question_plus,problems
generation-for-nlp-2757,경제,필요 없음,"판교 창업존 운영기관 경기창조경제혁신센터(이하 경기혁신센터)가 지난 18일(수) ‘스타트업 DNA-623’ 10차 오픈런(이하 오픈런)을 성공적으로 마무리했다고 20일 밝혔다. 판교 창업존은 중소벤처기업부가 신산업분야의 유망 창업자들을 집중 육성하기 위해 지난 2017년 설립한 국내 최대 창업지원 클러스터다. 오픈런은 창업존 중심의 스타트업 정보공유세미나 및 전문 강연행사로 중소벤처기업부와 창업진흥원이 후원한다. 이번 오픈런은 온라인 세미나로 진행되었으며, ‘디지털 트렌드와 비즈니스 혁신’을 주제로, 산업별 디지털 전환 사례를 통한 미래형 비즈니스 혁신방법을 다뤘다. 이날 세미나에는 구글 글로벌 비즈니스의 김태원 전무가 강연자로 나섰다. 김 전무는 산업별 디지털 전환 사례를 통해 새로운 가치창출을 위한 혁신의 필요성을 강조하며 디지털 트렌드 변화에 적극적으로 대응하고 준비할 것을 주문했다. 그는 또한 “비즈니스에서 진정성은 VAT(Value*Action*Time)에서 나온다.”며 “가치가 있는 일을 행동으로 옮기고 꾸준히 노력하는 태도를 갖는 것이 중요하다.”고 말했다. 한 참가자는 “끊임없는 혁신이 중요한 스타트업의 입장에서 방향설정을 하는데 도움이 되는 강의였다.”고 소감을 밝혔다. 경기혁신센터에 따르면 이번 10차 오픈런 온라인 웨비나에는 100여 명이 참가하는 등 스타트업 관계자들의 큰 관심을 받았다. 경기혁신센터 관계자는 “스타트업 생태계 조성을 위해 스타트업이 필요로 하는 강연과 네트워킹 프로그램을 지속 운영할 예정”이라며 “이번 10차 오픈런을 통해 스타트업이 디지털 혁신에 다가가는 기회가 되었길 바란다.”고 밝혔다.",,"{'question': '판교 창업존이 설립된 연도는 언제인가?', 'choices': ['2015년', '2016년', '2017년', '2018년', '2019년'], 'answer': 3}"
generation-for-nlp-2758,사회,필요 없음,"법무법인(유한) 태평양(대표변호사 김성진)과 재단법인 동천(이사장 차한성)은 태평양 창립기념일(12월 10일) 주간을 맞아 코로나19로 힘든 시간을 보내고 있는 공익인권단체와 소외된 이웃들을 돕기 위한 다양한 연말행사를 진행했다. 태평양과 동천이 2012년부터 매해 연말마다 진행해온 ‘더불어 함께 나눔음악회’는 올해 온라인 음악회 형태로 진행되었다. 지난 10회에 걸친 bkl합창단, 기타동호회 그리고 외부 초청 오케스트라의 공연영상을 3주간 다시 선보이며 코로나19로 잊혔던 연말 분위기를 감미로운 음악으로 되살렸다. 금년 온라인 나눔음악회는 법인 구성원들의 자발적인 나눔 참여와 많은 관심 속에 뜻깊은 행사로 마무리되었다. 태평양은 또한 연말 맞이 따뜻한 나눔을 실천하고자 3일간 법인 소장 미술품 일부를 사내 나눔 경매 방식으로 판매하고, 발생한 수익금 전액을 동천에 기부하였다. 봉사동호회 ‘다솜나무’는 연탄은행, 영아원, 애란원에 1,100만원을 기부하였고, 법인의 일부 그룹에서는 연말 송년회를 대신해 장애인 고용 사회적기업에서 생산한 물품을 구입하여 구성원에게 선물하였다. 동천에서 법인 사무실 이전 기념으로 제작한 ‘2020 사랑의 저금통’ 참여자들의 기부도 이어졌다. 이번 연말 행사를 통해 조성된 기부금 약 3,000만원은 코로나19 여파로 후원금이 감소하여 재정적으로 어려움을 겪고 있는 공익인권단체 8곳과 동천 장학생 10명에게 전달한다. 태평양과 동천은 지금까지 매년 연말 나눔 행사를 통해 공익인권단체와 장학생에게 전달한 기부금은 약 1억 6,000만원에 달한다.",,"{'question': '태평양과 동천이 연말에 진행한 행사에서 기부금이 전달된 대상은 무엇인가?', 'choices': ['공익인권단체와 동천 장학생', '장애인 고용 사회적기업', '법인 구성원', '연탄은행과 영아원', '기부 참여자들'], 'answer': 1}"
generation-for-nlp-2759,부동산,필요 없음,"아파트에 살자니 층간소음으로 아래ㆍ위층 간 다투는 게 싫고, 단독주택에 살자니 툭하면 어딘가 문제가 생겨 고쳐야 할 일이 걱정이다. 아파트처럼 편리하고 단독주택처럼 손바닥만한 마당이라도 있어 고개 들면 하늘이 보이는 집은 없을까. 《마흔에 살고 싶은 마당 있는 집》은 이런 고민에 답을 준다. 핵심은 도시의 낡고 오래된 주택을 철거하는 대신 총체적인 개조·개선 작업을 통해 신축건물 못지않은 새 건물로 재탄생시키는 것. 이른바 ‘리노하우스(reno-house) 프로젝트’다. 리노하우스란 혁신·개조(renovation)와 집(house)의 합성어로 ‘되살린 집’이다. 1970~1980년대 도시 인구가 급증하면서 특징없이 지어진 이른바 ‘집장사 주택’들을 뼈대만 남기고 리모델링해 건물의 수명을 향상시키고, 편리함도 더하는 게 핵심 포인트다. 그 첫 사례인 리노하우스 1호는 저자 중 한 사람인 이종민 테라디자인 대표의 부산 남산동 집이다. 이 대표는 대지 138.6㎡, 건평 89.1㎡의 단층집을 ㎡당 380만원에 사서 집을 확 바꿨다. 집의 외관을 카페풍으로 바꾸고 칙칙했던 마당에는 인조잔디를 깔고 목조데크로 거실과 연결하자 분위기가 산뜻해졌다. 활용도가 떨어지는 작은 방을 없애는 대신 거실을 넓히는 등 실내 구조는 아파트처럼 편리하게 개선했다. 공사비는 3.3㎡당 95만원. 공사 후엔 집값이 1.3배로 뛰었다고 한다. 이 대표는 이승헌 동명대 실내건축과 교수와 함께 쓴 이 책에서 18호까지 진행된 리노하우스의 사례를 소개하면서 집 짓기의 새로운 대안으로 ‘리노하우스’를 제안한다. 리노하우스의 공사비는 마당을 포함해 3.3㎡당 평균 125만원. 가장 많이 든 곳이 154만원이었다. 공사기간은 평균 44일. 아파트 전셋값 정도면 집을 사서 고칠 수 있다고 한다. 저자들은 이 책에서 집의 뼈대만 남기고 다 바꾸는 리노하우스의 구체적인 방법과 체크리스트, 싸고 실용적이면서 예쁜 디자인 등을 알려준다. 집 구매에서 시공까지 전반적인 과정도 공정별로 꼼꼼하게 안내한다. 발품을 팔아 집을 고르는 요령을 알려주고 법적인 문제를 꼼꼼히 살핀다. 버려진 마당과 베란다에 숨을 불어넣고, 거실을 생활의 중심으로 만들고, 주부와 온가족이 즐겁게 모이는 주방을 만드는 등 집을 살리는 디자인 노하우도 구체적이고 실용적이다. 자투리 공간 활용법, 어린아이를 위한 공간 만들기, 값싸게 연출하는 인테리어 요령도 소개했다. 단독주택의 취약점인 누수·단열 문제 해결, 설계비, 노후주택의 구조안정성, 공사비 산정 등 궁금증도 문답식으로 풀어준다.",,"{'question': '리노하우스 프로젝트의 주요 목적은 무엇인가?', 'choices': ['도시의 낡고 오래된 주택을 철거하는 것', '신축건물 못지않은 새 건물로 재탄생시키는 것', '단독주택의 취약점을 해결하는 것', '아파트 전셋값으로 집을 사는 것', '주부와 가족이 즐겁게 모이는 주방을 만드는 것'], 'answer': 2}"
generation-for-nlp-2760,부동산,필요 없음,"부동산시장 침체로 올해 경매로 넘겨진 수도권 아파트의 평균 감정가격이 2007년 이후 6년 만에 3억원대로 떨어진 것으로 나타났다.경매 정보업체인 부동산태인은 2000년 1월부터 올해 7월 말까지 경매시장에 나온 수도권 아파트 13만6885건을 분석한 결과 올해 경매물건 아파트의 평균 감정가가 3억8057만원으로 집계됐다고 26일 발표했다.수도권 아파트 평균 감정가는 2006년까지만 해도 1억원대를 유지하다가 집값 상승기로 접어들면서 2008년에 4억원 초반대로 뛰었고, 2011년에는 최고 4억7719만원까지 치솟았다. 하지만 지난해 4억1911만원으로 2011년보다 6000만원 가까이 떨어진 데 이어 올 들어서도 4000만원가량 하락하면서 3년 연속 떨어졌다.수도권 아파트 감정가격이 하락하면서 금융권의 담보대출 미회수금이 늘어나고 세입자의 전세보증금 회수도 어려워질 것이라는 지적도 나온다. 부동산태인에 따르면 올해 평균 감정가 대비 평균 근저당 설정액 비율은 112%에 달했다. 감정가가 1억원이라면 은행 등 금융회사가 경매 아파트를 담보로 빌려준 대출액이 1억1200만원에 이르는 셈이다.평균 근저당 설정액 비율은 2009년 125%로 역대 최고점을 기록한 뒤 2010년 115%, 2011년 82%로 하향 추세를 보이다가 작년에 108%로 상승하고 2년째 오름세를 나타내고 있다. 일반적으로 금융회사는 감정가보다 높은 수준의 근저당을 설정하고 있으나 경매 매물은 유찰될 때마다 매각 기준가(최저입찰가)가 20~30%씩 떨어지기 때문에 원금 손실이 불가피한 상황이다. 정대홍 부동산태인 팀장은 “감정가 하락으로 은행 등 채권자들의 자금 회수가 어려워지면서 금융회사의 부실이 커질 우려가 있다”며 “세입자들도 전세보증금을 떼일 가능성이 큰 만큼 각별한 주의가 필요하다”고 지적했다.",,"{'question': '올해 수도권 아파트의 평균 감정가격이 3억원대로 떨어진 것은 몇 년 만인가?', 'choices': ['1년', '3년', '5년', '6년', '10년'], 'answer': 4}"
generation-for-nlp-2761,사회,필요 없음,"코로나19 발생 이후 헌혈자 감소에 따른 혈액수급 위기 상황을 예방하기 위해 기업과 지자체를 중심으로 단체헌혈 참여가 이어지고 있다. 그런데 소중한 생명을 구하는 헌혈 참여 후 또 다른 방법으로 나눔을 실천하는 이들이 있다. 헌혈 후 제공되는 기념품 대신 기부를 선택하는 헌혈자들이다. 대한적십자사와 한마음혈액원은 헌혈자들에게 영화 예매권이나 교환권 등 소정의 기념품을 제공하고 있다. 이 때, 헌혈자가 기념품 대신 기부를 선택하면 일정 금액만큼 헌혈자의 이름으로 기부금을 적립하여 도움이 필요한 단체에 전달한다. 대한적십자사 혈액관리본부는 전혈과 혈장 성분헌혈 시 3,500원, 혈소판성분헌혈과 혈소판혈장성분헌혈 시에는 각각 6,000원, 8,500원의 기부금을 적립하며, 한마음 혈액원에서는 헌혈 종류와 무관하게 1회 헌혈당 4,000원의 기부금을 적립한다. 한마음혈액원은 올해 1월부터 4월까지 총 4개월 동안 헌혈기부권으로 조성된 기부금을 희망브리지 전국재해구호협회에 전달할 계획이다. 현재(21일 기준)까지 3,700명이 동참하여 1천 480만원이 기부금으로 모였다. 이 기부금은 코로나19로 어려움을 겪고 있는 대구, 경북지역 구호활동에 사용될 예정이다. 이와 더불어, 한마음 혈액원은 임직원들이 ‘마스크 양보하기’ 캠페인을 통해 자발적으로 모은 마스크 1,339매를 대구, 경북지역에 전달해 코로나 극복 위기에 동참했다. 보건복지부 관계자는 “생명을 나누는 헌혈에 참여하면서 어려운 이들을 위한 기부까지 함께 해주시는 분들께 진심으로 감사드린다“면서 “두 번의 나눔을 실천할 수 있는 헌혈기부권에 많은 관심 부탁드린다”고 전했다.",,"{'question': '헌혈자가 기념품 대신 기부를 선택할 경우, 대한적십자사에서 적립되는 기부금은 전혈과 혈장 성분헌혈 시 얼마인가?', 'choices': ['3,500원', '4,000원', '6,000원', '8,500원', '1,480만원'], 'answer': 1}"
generation-for-nlp-2762,부동산,필요 없음,"서승환 국토교통부 장관(사진)이 “이달 말이나 다음달 초께 발표할 부동산 종합 대책은 ‘주택 거래 정상화’에 초점을 맞출 예정”이라며 “인위적으로 집값을 띄우는 정책은 내놓지 않을 것”이라고 말했다. 서 장관은 현행 ‘분양권 전매제한 제도’에 대해서는 부정적 입장을 밝히며 규제 완화 가능성도 내비쳤다. 그는 철도 경쟁 체제 확립을 위한 ‘제2철도공사’ 설립과 관련해서는 제3의 대안을 찾기 위해 해외 사례들을 검토하고 있다고 설명했다. 서 장관은 25일 국토부 출입기자들과 가진 오찬 간담회에서 “현재 주택 시장은 거래 침체가 가장 심각한 상황”이라며 “국토부가 곧 발표할 부동산 종합대책도 이에 초점을 맞출 것”이라고 강조했다. 그는 “‘거래 절벽’이란 말이 나올 정도로 시장 상황이 심각하다”며 “대책도 거래 정상화에 초점을 맞추겠지만 인위적으로 부동산 가격을 띄우지는 않을 것”이라고 덧붙였다.서 장관은 분양권 전매 제한에 대해서는 회의적 입장을 보였다. 그는 “주택 분양권 전매를 제한하는 것이 좋은 정책이란 생각은 들지 않는다”며 “앞으로 분양권 제도에 대해 다시 생각해볼 여지가 있을 것”이라고 말했다. 앞으로 국토부가 전매제한 규제를 완화할 수 있다는 뜻을 내비친 셈이다.현행 분양권 전매 제한 제도는 지난해 5·10 부동산 대책에 따라 다소 완화된 상태다. 수도권 일반 공공택지의 전용면적 85㎡ 이하 주택은 전매제한 기간이 기존 3년에서 1년으로 줄었고, 그린벨트 해제지구 내 공공택지 전용 85㎡ 이하는 해당 주택이 인근 시세의 70% 미만인 경우 민영주택 전매제한은 7년에서 5년으로, 보금자리주택은 10년에서 8년으로 각각 2년 줄었다. 서 장관의 이날 발언에 따라 앞으로 전매 제한 기간을 더욱 줄이거나 없애는 방안 등이 검토될 것으로 예상된다. 그는 이명박 정부 시절 추진해온 보금자리 주택 정책과 관련해선 “취지는 좋았지만 부동산 경기 침체와 맞물려 주택 시장에 좋지 않은 영향을 준 게 사실”이라며 “정책 조정이 필요한데 임대 비율을 높이는 방안을 검토하고 있다”고 말했다. 서 장관은 다만 “지방자치단체의 세수 문제 등이 있어 적절한 선을 찾아야 한다”며 “어느 선까지 임대비율을 높이는 게 적정한지 방법론적으로 검토가 필요하다”고 덧붙였다. 철도 경쟁 체제 도입과 관련해선 “현재 철도공사의 독점도 좋지 않고, 민간 경쟁 체제를 도입하는 것도 공공성을 저해할 수 있어 신중한 검토가 필요하다”고 말했다. 이와 관련, 해외 사례들을 면밀히 살펴보고 있다고 덧붙였다.",,"{'question': '서승환 국토교통부 장관이 발표할 부동산 종합 대책의 주요 초점은 무엇인가?', 'choices': ['주택 거래 정상화', '부동산 가격 상승', '분양권 전매 제한 강화', '철도 경쟁 체제 확립', '임대 비율 증가'], 'answer': 1}"
generation-for-nlp-2763,독해,필요 없음,"환경재단(이사장 최열)은 6월 26일(수) 환경재단 『글로벌 에코캠퍼스』 건립을 위한 붉은 벽돌 기금 마련을 위한 공동위원회를 발족했다. 환경재단은 환경문제가 이제 죽고 사는 문제가 된 현재 정부 ㆍ 기업 ㆍ 시민사회 ㆍ 개인 이 함께 힘을 모아 해결해야 하고, 함께할 중심이 있어야 한다고 진단했다. 기후변화, 대기오염, 플라스틱 쓰레기 해양 이동 같은 문제는 단순한 환경문제가 아니기 때문에 지구차원의 문제를 정확히 알리고, 문제해결에 책임감을 갖는 인재들을 길러낼 필요성이 대두됐다. 인재들이 모이고, 연대하고, 새로운 대안을 만들어 낼 수 있는 혁명적 공간이 솔루션이 될 수 있다고 판단하여 『글로벌 에코캠퍼스』 를 건립하기로 했다. 『글로벌 에코캠퍼스』는 시민들의 작은 정성, 환경을 걱정하는 마음을 모아 지어진다. 누구나 1만원에 벽돌 한 장씩 기부할 수 있고 30만개의 붉은 벽돌이 모여 지어질 예정이다. 콘서트 후에 1억 원을 첫 기부한 ▲김형진 세종텔레콤 회장을 비롯 ▲강미선 이화여대 건축학과 교수, ▲고현숙 국민대 경영학부 교수, ▲최열 환경재단 이사장 이 함께 ‘글로벌 에코캠퍼스 벽돌기금 위원회’를 꾸렸다. 『글로벌 에코캠퍼스』 벽돌 기금 위원회의 공동위원장을 맡은 최열(환경재단 이사장)은 “앞으로 위원회를 중심으로 2020년 『글로벌 에코캠퍼스』 출범을 위해 시민들의 정성이 담긴 붉은 벽돌을 한 장 한 장 모아 내고자 한다. 보다 많은 사람들이 참여할 수 있도록 이 소식을 주변에 널리 알려주시고 벽돌 기금 조성에도 참여해달라.”고 발족식에서 밝혔다. 『글로벌 에코캠퍼스』 건립을 위한 벽돌 기부 문의는 글로벌 에코캠퍼스 사무처나 온라인 기부처 글로벌에코캠퍼스를 통해 가능하다. 한편, 2020년 하반기 완공 예정인 환경재단 『글로벌 에코캠퍼스』의 미션은 현존하는 기후환경재난이 탄소과잉 문명의 결과라는 것을 인식하고 국내외 정부, 기업, 시민사회가 손잡고 에코 리더를 육성하여 탄소사회가 지구용량의 한계 안에서 함께 번영하는 순환사회로 도약하는 희망의 다리가 되는 것이다. 이 미션을 실현하기 위한 3가지 구체적인 비전은 ▲첫째, 2030년까지 지구차원의 기후환경문제를 정확히 진단하고 알릴 수 있는 환경전문 민간 씽크탱크를 구축하여 아시아환경문제 해결에 앞장서는 아시아환경포럼과 가장 신뢰받는 기후환경 미디어로 발전한다. ▲둘째, 탄소문명의 대전환을 위해 4차산업 기술과 현장체험 등 차별적인 방법으로 글로벌 에코리더 육성기관이 되어 국제적으로 인정받는 공식 교육 기관으로 키우겠다. ▲셋째, 기후환경문제 해결에 직접 참여하는 시민단체를 돕고 창의적인 방법으로 기후문제를 해결하는 것이 새로운 비즈니스를 창출하도록 청년 스타트업을 육성하여 솔루션메이커 액셀러레이터가 되겠다. 이다.",,"{'question': '환경재단이 건립할 예정인 공간의 이름은 무엇인가?', 'choices': ['글로벌 에코캠퍼스', '지구환경센터', '탄소사회 연구소', '아시아환경포럼', '환경문제 해결센터'], 'answer': 1}"
generation-for-nlp-2764,부동산,필요 없음,"8월 주택 매매 거래량이 전달보다 증가했다. 실거래 가격도 상승한 것으로 나타나 ‘8·28 부동산 대책’ 효과로 실수요자의 주택 매수 심리가 회복되고 있다는 분석이 나온다.국토교통부는 지난달 주택 매매 거래 건수는 4만6586건으로 취득세 감면 종료 여파로 거래가 급감한 7월(3만9608건)보다 17.6% 증가했다고 12일 발표했다. 다만, 작년 같은 달(4만866건)과 비교해서는 2.7% 감소했다.주간 단위 거래량을 살펴보면 매매 시장 회복세가 눈에 띈다. 8월 첫째 주 작년보다 5.4% 감소했던 매매 거래 건수는 8월 넷째 주와 다섯 번째 주에는 전년 대비 각각 3.7%와 11.3% 늘었다. 8·28 대책 효과가 본격적으로 나타난 9월 첫째 주에는 전년보다 24.1%나 증가했다. 김홍진 국토부 주택정책과장은 “8월 셋째 주부터 거래량이 전년 대비 증가세로 돌아선 것을 감안할 때 9월부터는 거래량이 점차 회복될 것”이라고 설명했다.지역별로도 서울과 수도권이 각각 5805건과 1만9745건으로 작년 같은 달보다 18.4%와 14.3% 증가했다. 반면 지방은 2만6841건으로 작년보다 12.3% 감소했다. 이는 8·28 대책이 주로 수도권 주택 매수 심리 회복에 영향을 미친 결과로 풀이된다.매매 거래량 증가 속에 실거래가도 전반적으로 상승한 것으로 집계됐다. 서울 개포동 개포주공4단지 전용 42㎡는 7월(5억7000만원)보다 2000만원 가까이 오른 5억8900만원에 거래됐다. 같은 기간 서울 가락동 시영 전용 40㎡도 4억8300만원에서 5억원으로 뛰었다. 지난 7월 5억4400만원에서 거래됐던 성남시 분당 서현동 시범한신 84㎡도 8월 들어 3000여만원 오른 5억7500만원에 팔렸다. 하지만 재건축 추진이 지연되고 있는 서울 대치동 은마 전용 84㎡는 전달보다 5000만원 이상 내린 7억9000만원에 거래됐다.",,"{'question': '8월 주택 매매 거래량이 증가한 이유로 가장 적절한 것은 무엇인가?', 'choices': ['취득세 감면 종료', '8·28 부동산 대책 효과', '서울 지역의 인구 증가', '지방 주택 가격 하락', '금리 인상'], 'answer': 2}"
generation-for-nlp-2765,독해,필요 없음,"“일에 너무 많은 에너지를 쏟다 보니 아이들과 함께 보낼 시간도 얼마 없고, 너무 바빠 책 읽을 시간도 없어요. 좋아하는 발레 공연을 보러 가는 건 사치에 가깝죠. 운동이요? 출퇴근 시간을 쪼개 걸으며 건강을 겨우 유지하는 정도죠. 이렇듯 생활이 만족스럽지 않으니 일에까지 부정적인 영향을 끼치는 것 같아요.”세 아이의 엄마인 마흔여덟 살의 제나 포터는 미국 필라델피아에 있는 부동산 컨설팅 회사의 매니저로 상당한 성공을 거뒀다. 그러나 가족에 소홀하다는 심적 부담으로 삶의 만족도가 급속도로 낮아졌다. 고민하던 그는 2005년 ‘토털 리더십 프로그램’을 찾았다. 넉 달간 프로그램을 들으며 직장과 직장 밖의 삶 모두 온전히 몰입하게 됐고 삶의 활력을 찾게 됐다.《와튼스쿨 인생 특강》은 일과 가정, 공동체, 자신을 조화롭게 통합시켜 삶을 완성해가는 방법을 알려주는 책이다. 저자인 스튜어트 프리드먼은 1984년부터 미국 펜실베이니아대 경영대인 와튼스쿨에서 조직관리, 리더십과 같은 경영실무 분야를 가르쳤고 잭 웰치 전 제너럴일렉트릭(GE) 회장, 앨 고어 전 미국 부통령 등 전 세계 리더들의 자문을 담당했다.저자는 토털 리더십을 통해 일과 인생에서 모두 성공할 수 있다고 강조한다. 그는 “토털 리더십은 리더십과 균형 있는 삶을 살아가는 방법에 대한 연구에서 나온 아이디어를 새롭게 결합한 개념”이며 “진짜 내 모습에 맞게 살기, 온전한 삶을 살기, 창의적으로 사는 법을 연습하는 과정”이라고 설명한다. 이 책에는 토털 리더십에 참여해 삶을 변화시킨 사람들의 사례와 함께 실제 적용을 위한 구체적인 방법이 실렸다.“무엇을 위해 토털 리더십 프로그램을 시작하려 하는가.” 토털 리더십 프로그램은 자신의 목표를 명확히 적어두는 데서 시작한다. 저자는 “내 삶의 가장 중요한 사건, 가장 존경하는 사람 등 내가 어디에서 왔는지에 대한 질문을 끊임없이 던지며 나에게 진짜 중요한 가치가 무엇인지 찾아야 한다”고 조언한다. 그 다음 단계는 일, 가정, 공동체, 자신 중에 자기에게 어느 것이 더 중요한지 따져보며 자신이 어디에 집중하고 있는지 평가하는 것이다. 또 자신에게 가장 중요한 사람 파악하기, 사람들이 나에게 원하는 것이 무엇인지 알기, 사람과의 공통분모를 찾아 신뢰를 쌓아야 한다고 말한다.저자는 “일과 인생은 제로섬 게임이 아니라 재즈 사중주와 같다”며 “색소폰 소리를 더 돋보이게 하려고 트럼펫 연주를 멈출 필요가 없는 것처럼 삶의 네 가지 영역을 통합할 방법을 찾지 않으면 아름다운 연주가 가진 시너지를 누릴 수 없다”고 충고한다.",,"{'question': '제나 포터가 토털 리더십 프로그램을 통해 얻고자 했던 주된 목표는 무엇인가?', 'choices': ['일과 가정의 균형을 찾기 위해', '부동산 컨설팅 회사에서의 성공을 위해', '아이들과의 시간을 늘리기 위해', '운동을 더 많이 하기 위해', '책을 읽을 시간을 확보하기 위해'], 'answer': 1}"
generation-for-nlp-2766,경제,필요 없음,"“국내 중소·중견기업이 해외에서 엔지니어링 부문의 외국인 인재를 모셔오면 정부가 연봉을 대신 드립니다.”산업통상자원부는 이 같은 내용을 담은 ‘엔지니어링 해외 인재 유치사업 안내문’을 29일 공고했다. 구체적인 대상 분야는 플랜트 조선 건설 석유화학 해양 토목 건축 등이다. 공정거래법상 상호출자제한 및 출자총액제한 대상이 되는 기업집단(대기업)에 해당하지 않고, 창업 후 1년 이상 기업이면 신청이 가능하다. 다만 신청일 기준으로 세금을 체납하거나 채무불이행 기록이 있으면 신청할 수 없다.정부 지원은 파격적이다. 중소·중견기업이 해외 기업에서 재직하고 있거나 해외 연구기관과 대학(원) 등에서 5년 이상 연구성과가 있는 외국인 인재를 데려오면 1인당 최대 연봉의 2억원까지 정부가 지급한다. 연봉의 70%까지여서 사실상 연봉 3억원짜리 인력을 데려올 수 있는 셈이다. 해외 수주를 지원할 마케팅 인재도 대상이다.파격적인 만큼 제한은 있다. 기업당 최대 2명까지만 연봉을 지원해준다. 지원 기간은 기업당 2년이다. 외국인 인재의 기술 전수 여부와 매출 증대 등을 평가해 1년 더 연장은 가능하나 최대 3년까지다. 시범실시하는 올해엔 총 6명으로 한정했다.그러나 실효성 논란도 없지 않다. 산업부는 내년부터 지원 규모를 확대하겠다고 밝혔지만 책정한 관련 예산은 6억원에 불과하다. 연봉 3억원짜리 핵심 인력이라면 3명밖에 데려올 수 없다.",,"{'question': '정부가 지원하는 외국인 인재의 연봉 최대 지원액은 얼마인가?', 'choices': ['1억원', '2억원', '3억원', '4억원', '5억원'], 'answer': 2}"
generation-for-nlp-2767,사회,필요 없음,"‘6·4 지방선거’ 당선자 72명이 선거법 위반 혐의로 기소되거나 검찰 수사를 받고 있는 것으로 나타났다. 대검찰청 공안부(검사장 오세인)는 이번 선거 과정에서 선거법을 위반한 혐의로 당선자 72명을 입건했다고 5일 발표했다. 검찰은 광역단체장 9명, 기초단체장 59명, 교육감 1명 등 69명을 수사 중이며 기초단체장 2명과 교육감 1명은 이미 기소했다. 한동수 청송군수 당선자는 선물세트 등을 선거구민에게 기부한 혐의로 기소됐다. 김성 장흥군수 당선자는 선거기간 이전 가진 출판기념회에서 공약을 발표해 사전 선거운동 혐의를 받고 있다. 김병우 충북교육감 당선자는 선거기간 유권자 사무실 등을 호별로 방문한 혐의로 재판에 넘겨졌다. 향후 수사 결과에 따라 당선 무효·취소 등의 사례가 나올 가능성도 없지 않다.이번 지방선거에서 입건된 선거사범은 지난 4일 밤 12시 기준 2111명이었다. 입건된 사람 중 222명이 기소됐고, 184명은 불기소됐다. 50명은 구속됐다. 나머지 1705명에 대해서는 수사가 진행 중이다. 유형별로는 흑색선전 사범이 700명(33.2%)으로 가장 많았다. 이어 금품선거 459명(21.7%), 폭력선거 96명(4.6%), 공무원 선거개입 94명(4.4%), 불법선전 66명(3.1%) 등의 순이었다.",,"{'question': '이번 지방선거에서 선거법 위반으로 기소된 당선자의 수는 몇 명인가?', 'choices': ['72명', '2111명', '222명', '184명', '50명'], 'answer': 1}"
